0.731000977076905,1.00234599572124,1.07936897663639,1.09518895264366,0,1.13293682884861,1.07025655623876,0.86466343541378,0.954588794549025,0.984816294115559,0.95452974501914,0.928303841321344,0.916559066038776,0.934169718534801,0.926351722227603,0.725011794481479
0.966342162865994,1.02373280901398,1.04534738122737,1.05538689136457,1.07151907810626,1.07715273128435,1.0824633726101,1.08866068611279,1.06169597880108,0.981009842484107,0.913064366742986,0.879677902240994,0.858825834411351,0.900186617744455,0.947842222212291,0.854687925513091
1.07205603087594,1.005466539848,1.02836734013736,1.03863979143205,1.05618406778749,1.05350089590362,1.07798315560249,1.1733651172215,1.09752301269284,1.02615670201221,0.957803297990638,0.92396190690404,0.892923498375433,0.943254329666572,0.986402102874663,0.927249869912521
1.11948478001254,0.983198152704865,1.0042382976614,1.01110974636705,1.02188865137487,0.991992500302552,1.0247698849322,1.16713799536819,1.15447934388457,1.04373873954829,0.997565407875341,0.955780123204209,0.939890585573431,0.991619916120466,1.0259547361798,0.991541536147914
1.18464221699528,1.04739651769956,1.03305518536749,1.03680774406665,1.03883795333169,1.05243894524857,1.0674625287725,1.22721195713524,1.18272500846345,1.08315512508746,1.02977592805074,0.994145564320273,0.968304519791046,1.03148850815261,1.06603625754421,1.04305509451342
1.24232888773974,1.14272280406974,1.13508534617218,1.13048303426612,1.14415927039725,1.13646523599228,1.16178987489358,1.27532220693285,1.20325886364269,1.09913280425356,1.05149851455116,1.00564141198279,0.984245004170899,1.03918208182798,1.08080121792582,1.0780433068433
1.23986939502756,1.22159059525952,1.21443472488468,1.21346087847149,1.21757134404596,1.22843039658087,1.23399122573479,1.25231847592102,1.17082013780208,1.08629027814965,1.05233094261575,1.01634528876764,0.991865608532988,1.04363822124643,1.0878150794723,1.0795908035663
1.0321810717627,1.38280063513332,1.4639149034619,1.44553383415334,1.4540698111165,1.45084571393268,1.35706684192912,1.07920246522883,1.06419901628776,1.16712739004092,1.19399057445823,1.17806830637897,1.15527191223452,1.19613116303713,1.17737742485925,1.04226830043396
0.680958304570284,0.92681151172381,1.05924563153265,1.03309995694139,0.989755628560171,1.05111428937139,0.881153537577211,0.431003367057998,1.25172847709134,1.36535237544853,1.43729005532242,1.4636708131142,1.45758108502376,1.42160084338882,1.38468197435058,1.14439242443824
1.05376190815813,1.10123284474273,1.1991788745933,1.11872516742571,1.12086873015793,1.22453983343846,1.11385646290681,0.982312687903632,1.2923956836754,1.28540396045823,1.29928178094077,1.30926709513631,1.30346242270386,1.28246463534673,1.27059684992208,1.23647784788415
